ProductID,CompetitorPrice,HistoricalPrice,Demand,CustomerSatisfaction,TimeOfDay,DayOfWeek,Price
1800,411,656,Low,Medium,Morning,Wednesday,56
1801,585,658,High,Medium,Afternoon,Thursday,65
1802,632,639,Low,Low,Night,Monday,53
1803,492,614,High,Low,Night,Tuesday,65
1804,619,600,Medium,High,Evening,Wednesday,56
1805,728,612,Medium,High,Evening,Wednesday,45
1806,778,791,Medium,Medium,Night,Thursday,71
1807,534,480,Low,Medium,Afternoon,Wednesday,57
1808,641,771,High,Medium,Afternoon,Tuesday,50
1809,621,789,Low,Medium,Morning,Monday,59
1810,659,793,Low,Medium,Morning,Monday,46
1811,743,454,Medium,Medium,Night,Wednesday,42
1812,474,468,Low,Medium,Afternoon,Wednesday,73
1813,722,424,Medium,Low,Morning,Wednesday,49
1814,695,717,High,High,Morning,Tuesday,42
1815,625,768,Medium,High,Night,Thursday,76
1816,642,716,High,Low,Afternoon,Thursday,71
1817,767,567,Medium,Medium,Afternoon,Thursday,77
1818,490,584,Low,Medium,Morning,Friday,66
1819,538,419,Low,Low,Morning,Wednesday,42
1820,718,637,Low,High,Night,Monday,64
1821,539,566,High,Low,Afternoon,Wednesday,72
1822,551,636,Medium,Low,Evening,Tuesday,57
1823,582,663,Low,High,Night,Wednesday,74
1824,450,469,High,Low,Morning,Thursday,68
1825,402,646,High,Medium,Evening,Thursday,69
1826,467,704,Medium,Low,Evening,Thursday,63
1827,585,788,Medium,Medium,Night,Monday,48
1828,488,665,Low,High,Morning,Thursday,72
1829,637,567,Low,High,Afternoon,Wednesday,54
1830,671,759,Low,Low,Afternoon,Tuesday,74
1831,547,737,High,Medium,Afternoon,Thursday,67
1832,795,637,Medium,Low,Afternoon,Monday,67
1833,415,493,Low,High,Morning,Tuesday,66
1834,477,676,Medium,Medium,Morning,Friday,56
1835,627,531,Medium,Medium,Evening,Thursday,48
1836,625,614,Low,High,Night,Wednesday,48
1837,451,754,High,Low,Morning,Wednesday,70
1838,664,515,High,High,Afternoon,Wednesday,63
1839,441,465,High,Low,Morning,Tuesday,76
1840,473,522,High,High,Evening,Tuesday,52
1841,434,406,Medium,Medium,Night,Tuesday,57
1842,679,414,Medium,Medium,Evening,Wednesday,79
1843,443,651,High,Low,Night,Monday,73
1844,760,724,High,Medium,Night,Tuesday,59
1845,731,768,Low,Low,Afternoon,Wednesday,79
1846,442,477,Low,High,Night,Friday,78
1847,773,445,High,Medium,Night,Wednesday,56
1848,581,698,Low,Medium,Afternoon,Tuesday,76
1849,417,449,High,High,Night,Wednesday,54
1850,743,597,Low,High,Afternoon,Wednesday,56
1851,476,663,Medium,High,Evening,Thursday,73
1852,475,752,Low,High,Morning,Thursday,69
1853,437,795,Medium,Low,Afternoon,Monday,54
1854,678,744,Medium,Low,Evening,Wednesday,67
1855,751,737,High,Low,Evening,Friday,43
1856,722,422,High,Medium,Night,Friday,70
1857,524,439,Low,Medium,Evening,Thursday,64
1858,650,628,Low,Medium,Night,Friday,63
1859,643,577,Low,Low,Night,Wednesday,49
1860,456,709,Medium,Low,Afternoon,Wednesday,40
1861,686,676,Low,Medium,Afternoon,Wednesday,43
1862,762,788,High,High,Night,Tuesday,62
1863,658,776,Low,Medium,Afternoon,Wednesday,79
1864,445,453,Low,High,Afternoon,Wednesday,61
1865,739,792,High,High,Evening,Wednesday,48
1866,426,749,Low,Low,Morning,Tuesday,45
1867,710,633,High,Low,Evening,Friday,46
1868,505,630,Low,Medium,Night,Wednesday,71
1869,644,634,High,Medium,Morning,Thursday,66
1870,575,427,Low,Medium,Night,Tuesday,63
1871,556,475,Low,Medium,Evening,Thursday,60
1872,790,712,Medium,Medium,Night,Thursday,54
1873,630,466,Low,Medium,Morning,Wednesday,59
1874,761,454,Low,Medium,Evening,Monday,51
1875,475,737,High,Medium,Night,Thursday,53
1876,779,720,Medium,Medium,Night,Monday,53
1877,418,623,High,High,Afternoon,Friday,62
1878,783,647,Low,Medium,Morning,Tuesday,70
1879,426,700,Low,Low,Night,Thursday,70
1880,712,792,Low,High,Afternoon,Wednesday,40
1881,520,727,Low,High,Evening,Monday,70
1882,699,518,Low,Low,Morning,Wednesday,46
1883,533,778,Low,Low,Evening,Tuesday,46
1884,783,545,Low,Low,Evening,Friday,66
1885,547,771,Medium,Medium,Afternoon,Friday,46
1886,468,751,Medium,Low,Night,Wednesday,61
1887,732,632,Medium,Medium,Evening,Tuesday,68
1888,685,655,High,Medium,Evening,Wednesday,44
1889,614,775,Low,Medium,Morning,Thursday,40
1890,796,795,High,Low,Evening,Thursday,54
1891,795,598,High,Medium,Afternoon,Wednesday,78
1892,458,797,Low,High,Evening,Monday,72
1893,443,719,Low,High,Afternoon,Tuesday,52
1894,604,608,Medium,Low,Afternoon,Thursday,42
1895,740,487,Low,Medium,Morning,Thursday,66
1896,556,426,Low,High,Morning,Wednesday,70
1897,687,728,Low,Low,Evening,Tuesday,40
1898,455,528,High,Low,Afternoon,Tuesday,56
1899,645,488,Medium,Medium,Evening,Wednesday,51
1900,427,475,Low,High,Afternoon,Monday,48
1901,749,707,High,Medium,Morning,Thursday,79
1902,733,662,High,Low,Evening,Thursday,58
1903,519,648,Medium,High,Evening,Friday,67
1904,663,447,Low,Medium,Night,Thursday,62
1905,769,731,Medium,High,Morning,Friday,74
1906,543,789,High,Low,Evening,Monday,54
1907,615,482,Low,Low,Afternoon,Monday,59
1908,468,533,Medium,Medium,Afternoon,Tuesday,68
1909,651,653,Low,Medium,Morning,Wednesday,68
1910,643,725,Low,High,Night,Thursday,74
1911,424,538,Medium,High,Morning,Tuesday,52
1912,407,767,High,Medium,Evening,Wednesday,45
1913,529,561,Medium,Medium,Evening,Friday,69
1914,677,503,High,Medium,Morning,Friday,74
1915,591,661,High,Medium,Morning,Tuesday,78
1916,641,800,High,High,Night,Thursday,80
1917,563,747,High,Low,Morning,Wednesday,53
1918,539,538,High,High,Morning,Friday,43
1919,602,797,Low,Medium,Evening,Friday,57
1920,504,731,High,Medium,Evening,Thursday,59
1921,600,605,Medium,Low,Evening,Wednesday,73
1922,639,511,Low,Low,Afternoon,Wednesday,71
1923,581,641,Low,High,Morning,Friday,66
1924,718,438,High,Medium,Evening,Thursday,50
1925,624,533,Medium,Medium,Evening,Monday,80
1926,690,657,Low,Medium,Evening,Friday,45
1927,551,408,Medium,Medium,Evening,Thursday,44
1928,692,550,Low,High,Evening,Friday,65
1929,420,781,High,Medium,Night,Friday,74
1930,636,502,Medium,High,Evening,Friday,76
1931,739,600,High,Low,Evening,Tuesday,52
1932,751,634,Medium,High,Night,Wednesday,51
1933,754,773,Low,Low,Morning,Wednesday,79
1934,632,628,High,Low,Evening,Tuesday,64
1935,459,789,Low,Medium,Morning,Monday,43
1936,558,631,Low,High,Morning,Thursday,57
1937,675,755,Medium,Low,Night,Thursday,65
1938,626,436,Low,High,Evening,Friday,66
1939,440,663,Medium,Medium,Night,Friday,77
1940,510,759,Medium,Medium,Evening,Friday,48
1941,462,426,Medium,Medium,Afternoon,Friday,75
1942,633,415,Medium,Medium,Afternoon,Friday,49
1943,671,675,High,High,Afternoon,Wednesday,40
1944,755,740,High,Medium,Afternoon,Tuesday,55
1945,463,525,Low,Low,Morning,Wednesday,61
1946,760,685,Low,Low,Afternoon,Tuesday,64
1947,559,509,High,Medium,Night,Wednesday,52
1948,477,468,Low,High,Afternoon,Tuesday,53
1949,492,513,High,Low,Evening,Monday,55
1950,781,444,Low,High,Afternoon,Tuesday,67
1951,464,547,Low,Medium,Afternoon,Thursday,71
1952,525,580,Low,High,Afternoon,Tuesday,66
1953,792,607,High,Medium,Morning,Monday,48
1954,636,700,Medium,High,Afternoon,Friday,67
1955,753,713,High,Low,Night,Tuesday,41
1956,719,643,High,Low,Morning,Friday,41
1957,533,454,High,High,Morning,Monday,66
1958,570,466,Low,High,Evening,Wednesday,63
1959,408,650,Low,High,Evening,Tuesday,48
1960,586,791,Medium,Low,Morning,Monday,76
1961,784,627,Medium,Medium,Morning,Thursday,80
1962,649,565,Low,Low,Night,Monday,71
1963,734,561,Low,Low,Night,Tuesday,75
1964,495,544,Low,Low,Night,Monday,52
1965,634,708,Low,High,Evening,Tuesday,66
1966,690,510,Medium,Medium,Morning,Wednesday,75
1967,788,530,Low,High,Afternoon,Thursday,40
1968,744,642,Low,High,Morning,Wednesday,56
1969,470,525,Low,Medium,Morning,Thursday,54
1970,403,696,Low,High,Afternoon,Thursday,55
1971,693,563,High,Medium,Afternoon,Monday,50
1972,575,432,High,Medium,Afternoon,Wednesday,60
1973,596,749,Medium,Medium,Night,Wednesday,76
1974,565,440,Medium,Medium,Afternoon,Wednesday,69
1975,674,545,Low,High,Morning,Monday,77
1976,506,595,Medium,High,Evening,Thursday,52
1977,723,464,Medium,Medium,Evening,Monday,79
1978,728,523,High,High,Afternoon,Friday,45
1979,450,659,Low,High,Evening,Friday,59
1980,651,504,Medium,Medium,Evening,Wednesday,77
1981,602,480,Low,Medium,Evening,Friday,57
1982,552,440,Medium,High,Morning,Monday,79
1983,714,755,High,Medium,Afternoon,Tuesday,47
1984,744,529,High,Medium,Night,Friday,60
1985,752,525,Medium,Medium,Morning,Thursday,76
1986,496,630,Medium,High,Afternoon,Monday,42
1987,647,496,Medium,Medium,Night,Monday,43
1988,538,438,High,Medium,Morning,Friday,74
1989,561,537,Medium,High,Morning,Monday,63
1990,568,436,Medium,High,Evening,Monday,50
1991,621,661,High,High,Afternoon,Tuesday,66
1992,537,759,High,Medium,Evening,Friday,70
1993,536,590,Medium,High,Morning,Tuesday,57
1994,504,783,High,High,Night,Wednesday,43
1995,625,514,Low,Medium,Afternoon,Thursday,70
1996,676,472,High,Medium,Evening,Thursday,51
1997,429,599,High,High,Night,Thursday,48
1998,473,483,High,Medium,Night,Tuesday,68
1999,494,787,Medium,Low,Morning,Monday,51
2000,529,706,High,Medium,Evening,Monday,54
2001,726,696,High,High,Morning,Friday,47
2002,489,698,Medium,High,Morning,Monday,76
2003,795,468,High,Low,Morning,Monday,72
2004,538,437,Medium,Medium,Afternoon,Thursday,65
2005,547,543,High,Medium,Evening,Wednesday,63
2006,586,752,Medium,Low,Evening,Thursday,77
2007,619,514,Medium,Low,Night,Thursday,74
2008,714,719,Medium,Low,Evening,Thursday,66
2009,450,469,Medium,Low,Night,Wednesday,74
2010,575,723,High,Low,Afternoon,Friday,59
2011,750,518,High,Low,Evening,Wednesday,50
2012,712,618,High,High,Night,Monday,77
2013,462,495,High,Low,Afternoon,Tuesday,40
2014,757,797,Low,Medium,Afternoon,Tuesday,55
2015,583,761,Medium,Medium,Evening,Tuesday,42
2016,744,536,High,High,Evening,Wednesday,54
2017,793,746,High,High,Afternoon,Thursday,74
2018,712,466,High,Low,Evening,Monday,42
2019,757,778,Medium,High,Morning,Thursday,67
2020,575,679,Low,Medium,Morning,Friday,68
2021,666,420,Low,Medium,Morning,Tuesday,43
2022,506,746,High,High,Afternoon,Friday,62
2023,762,713,High,Medium,Night,Monday,53
2024,425,755,Low,High,Afternoon,Tuesday,46
2025,599,426,Low,Low,Afternoon,Friday,43
2026,625,500,Medium,High,Morning,Monday,64
2027,562,758,High,High,Evening,Wednesday,75
2028,543,539,Medium,Medium,Morning,Thursday,57
2029,453,479,Low,Low,Afternoon,Monday,47
2030,420,658,High,High,Afternoon,Monday,73
2031,666,590,Low,Low,Night,Tuesday,62
2032,580,680,High,Low,Evening,Monday,67
2033,520,481,Low,Medium,Morning,Tuesday,74
2034,402,675,Low,High,Evening,Thursday,79
2035,404,624,Low,Medium,Morning,Monday,61
2036,741,526,Low,Medium,Afternoon,Wednesday,48
2037,753,660,Low,Medium,Night,Tuesday,70
2038,547,781,Low,Low,Afternoon,Thursday,47
2039,651,409,Low,Low,Evening,Thursday,44
2040,630,429,Low,High,Evening,Tuesday,79
2041,656,647,Low,Medium,Evening,Tuesday,70
2042,747,408,High,Medium,Morning,Wednesday,46
2043,553,645,Medium,High,Evening,Tuesday,57
2044,557,490,Low,Low,Evening,Thursday,70
2045,586,695,High,Low,Night,Monday,59
2046,589,734,High,High,Night,Wednesday,80
2047,677,571,Low,Medium,Morning,Thursday,50
2048,719,603,High,Medium,Evening,Wednesday,72
2049,498,653,Low,Medium,Night,Tuesday,66
2050,510,513,Medium,High,Evening,Friday,59
2051,760,781,Medium,Medium,Afternoon,Monday,55
2052,781,503,High,Low,Afternoon,Thursday,56
2053,650,589,Low,Low,Morning,Tuesday,60
2054,660,456,Medium,Medium,Afternoon,Wednesday,66
2055,711,798,Low,Medium,Morning,Wednesday,45
2056,498,595,High,Low,Afternoon,Tuesday,50
2057,465,483,Low,Low,Evening,Friday,74
2058,571,561,Medium,High,Afternoon,Thursday,42
2059,795,757,High,Low,Afternoon,Tuesday,59
2060,560,468,Low,High,Night,Wednesday,76
2061,727,726,Low,Medium,Evening,Friday,43
2062,593,460,Low,High,Afternoon,Thursday,48
2063,717,594,Medium,High,Morning,Wednesday,51
2064,553,457,High,Medium,Afternoon,Thursday,43
2065,565,528,High,High,Night,Friday,64
2066,572,626,Low,Low,Morning,Wednesday,57
2067,587,698,Low,Medium,Afternoon,Thursday,43
2068,706,464,Medium,High,Afternoon,Tuesday,65
2069,541,686,High,High,Evening,Friday,78
2070,715,489,Medium,Medium,Morning,Monday,53
2071,640,773,Medium,High,Morning,Friday,57
2072,659,412,Low,Medium,Morning,Thursday,63
2073,794,571,High,Medium,Morning,Friday,64
2074,570,650,Medium,Low,Evening,Monday,63
2075,487,667,Medium,Low,Afternoon,Wednesday,63
2076,416,407,High,Medium,Night,Monday,53
2077,454,450,Low,Medium,Evening,Thursday,72
2078,796,748,Low,Low,Afternoon,Thursday,57
2079,775,439,Low,Low,Morning,Tuesday,54
2080,763,678,Medium,Low,Night,Friday,64
2081,432,765,High,Low,Evening,Wednesday,43
2082,579,586,High,High,Afternoon,Monday,59
2083,697,796,Low,Medium,Evening,Monday,65
2084,538,695,Low,Medium,Evening,Thursday,40
2085,514,705,High,High,Afternoon,Thursday,78
2086,660,415,High,Medium,Night,Thursday,43
2087,475,765,Low,Medium,Afternoon,Monday,71
2088,447,781,Medium,Low,Afternoon,Thursday,41
2089,414,647,Medium,Medium,Night,Tuesday,51
2090,474,528,Low,Low,Morning,Monday,51
2091,464,489,High,Low,Morning,Tuesday,59
2092,633,652,Medium,Medium,Morning,Friday,42
2093,571,749,High,Low,Morning,Monday,73
2094,440,530,High,Medium,Morning,Monday,41
2095,548,417,Low,Low,Evening,Monday,40
2096,632,596,High,Medium,Afternoon,Wednesday,45
2097,738,428,High,Medium,Afternoon,Thursday,43
2098,410,504,High,High,Afternoon,Wednesday,64
2099,570,533,Medium,Medium,Morning,Wednesday,61
2100,642,760,Low,High,Morning,Friday,45
2101,759,517,Medium,Low,Night,Monday,65
2102,597,493,High,Medium,Night,Thursday,74
2103,609,792,Medium,Medium,Afternoon,Friday,77
2104,772,493,Medium,Low,Night,Thursday,41
2105,572,439,High,Medium,Morning,Monday,58
2106,760,711,Medium,High,Evening,Friday,50
2107,415,623,Low,High,Evening,Tuesday,73
2108,575,415,Low,Low,Evening,Tuesday,79
2109,646,473,High,High,Afternoon,Thursday,66
2110,688,404,High,Low,Evening,Wednesday,71
2111,542,790,Medium,Medium,Evening,Wednesday,63
2112,791,718,Low,Medium,Morning,Wednesday,45
2113,590,799,High,Medium,Afternoon,Friday,44
2114,434,498,High,Medium,Afternoon,Monday,52
2115,561,555,High,Low,Night,Tuesday,63
2116,702,538,Low,Low,Afternoon,Friday,64
2117,518,696,Low,High,Evening,Thursday,71
2118,483,745,High,Medium,Night,Thursday,44
2119,784,642,High,High,Night,Friday,44
2120,479,540,Medium,High,Afternoon,Wednesday,66
2121,403,555,High,Medium,Night,Thursday,56
2122,593,645,High,Low,Night,Tuesday,59
2123,788,595,Medium,Medium,Evening,Friday,76
2124,752,450,Medium,Low,Morning,Thursday,57
2125,595,764,High,Low,Evening,Monday,73
2126,668,566,Medium,Low,Night,Monday,73
2127,619,691,High,Low,Evening,Friday,53
2128,634,445,Medium,Low,Afternoon,Thursday,53
2129,687,786,Low,High,Evening,Friday,77
2130,660,405,Medium,Medium,Afternoon,Monday,80
2131,634,721,High,Low,Morning,Monday,63
2132,480,506,Low,Medium,Evening,Monday,79
2133,652,744,Medium,Low,Evening,Friday,63
2134,664,425,Medium,Medium,Morning,Thursday,42
2135,412,796,High,Medium,Afternoon,Thursday,75
2136,420,653,High,Medium,Morning,Tuesday,52
2137,654,539,Medium,Low,Evening,Monday,74
2138,490,606,High,High,Morning,Friday,74
2139,574,774,Low,High,Morning,Thursday,73
2140,486,558,Medium,High,Evening,Thursday,53
2141,421,498,Medium,Medium,Afternoon,Thursday,63
2142,539,662,Low,Medium,Evening,Friday,53
2143,555,746,Medium,Medium,Night,Wednesday,67
2144,696,451,High,High,Afternoon,Tuesday,44
2145,687,786,Medium,Low,Afternoon,Wednesday,75
2146,703,490,Medium,Low,Morning,Thursday,49
2147,705,715,High,Medium,Night,Wednesday,66
2148,732,682,Medium,High,Afternoon,Thursday,62
2149,715,607,Medium,High,Evening,Wednesday,75
2150,676,565,Medium,Medium,Evening,Thursday,53
2151,749,721,Medium,Medium,Night,Monday,54
2152,775,608,Medium,Low,Morning,Friday,52
2153,559,455,Medium,Medium,Evening,Tuesday,53
2154,507,616,Medium,Medium,Evening,Wednesday,43
2155,632,461,High,Low,Morning,Monday,55
2156,667,712,Medium,High,Evening,Monday,48
2157,736,408,High,Low,Morning,Thursday,53
2158,617,537,Medium,Medium,Morning,Friday,58
2159,543,774,Low,High,Night,Monday,77
2160,788,757,High,Low,Night,Thursday,68
2161,700,706,High,Low,Night,Thursday,59
2162,660,444,High,Medium,Morning,Monday,46
2163,720,502,Medium,Medium,Evening,Friday,69
2164,798,543,Medium,Medium,Afternoon,Wednesday,73
2165,704,609,Medium,Low,Evening,Friday,72
2166,538,772,High,High,Afternoon,Wednesday,73
2167,426,712,High,Low,Evening,Friday,47
2168,754,406,Medium,Low,Evening,Tuesday,49
2169,751,410,High,Medium,Morning,Friday,78
2170,588,551,Medium,High,Night,Friday,40
2171,599,730,Medium,Low,Morning,Thursday,40
2172,701,673,Low,High,Morning,Tuesday,75
2173,750,428,Medium,High,Night,Monday,54
2174,472,470,Medium,Medium,Night,Friday,43
2175,568,419,High,Medium,Morning,Monday,52
2176,693,734,High,Low,Night,Tuesday,56
2177,553,595,High,Medium,Morning,Monday,65
2178,470,770,High,Medium,Afternoon,Monday,78
2179,409,536,Medium,High,Night,Monday,58
2180,410,547,Low,High,Night,Friday,43
2181,797,737,Low,Low,Afternoon,Thursday,55
2182,745,675,Low,Low,Afternoon,Thursday,54
2183,560,780,Medium,High,Afternoon,Friday,40
2184,783,488,Medium,High,Night,Tuesday,49
2185,498,424,High,Low,Morning,Wednesday,62
2186,625,620,Medium,High,Night,Monday,67
2187,464,618,High,Low,Afternoon,Wednesday,63
2188,411,705,High,Low,Night,Friday,50
2189,500,582,Medium,Low,Afternoon,Friday,42
2190,482,567,Medium,High,Night,Wednesday,63
2191,521,580,High,High,Afternoon,Tuesday,79
2192,627,650,High,High,Afternoon,Tuesday,69
2193,413,578,Medium,Low,Night,Tuesday,57
2194,800,586,High,Medium,Afternoon,Friday,67
2195,536,543,Low,High,Evening,Monday,49
2196,430,730,High,Low,Morning,Tuesday,52
2197,757,729,High,High,Night,Tuesday,40
2198,745,656,Medium,High,Afternoon,Wednesday,42
2199,606,432,High,High,Afternoon,Monday,45
2200,424,726,High,Low,Evening,Monday,68
2201,795,757,High,High,Evening,Wednesday,70
2202,419,616,Medium,Medium,Evening,Friday,48
2203,760,477,Low,High,Night,Thursday,63
2204,420,796,Low,High,Afternoon,Tuesday,69
2205,679,439,Medium,Medium,Morning,Wednesday,43
2206,730,633,Medium,High,Evening,Wednesday,54
2207,566,457,High,Low,Night,Monday,74
2208,494,569,High,Medium,Afternoon,Wednesday,75
2209,501,486,Low,High,Night,Monday,74
2210,613,543,Low,High,Afternoon,Tuesday,48
2211,418,789,High,Medium,Night,Friday,76
2212,800,758,Low,High,Night,Tuesday,75
2213,622,426,Medium,Low,Night,Monday,61
2214,699,479,Low,High,Night,Tuesday,64
2215,637,650,Medium,Medium,Evening,Friday,67
2216,436,485,High,Medium,Afternoon,Thursday,78
2217,716,689,Low,Low,Evening,Wednesday,48
2218,683,503,Low,Medium,Morning,Friday,55
2219,462,539,High,Medium,Night,Friday,76
2220,585,726,Low,Medium,Night,Tuesday,68
2221,624,751,Medium,Medium,Afternoon,Monday,76
2222,421,741,Medium,Low,Afternoon,Thursday,48
2223,656,591,Low,Medium,Afternoon,Tuesday,73
2224,764,672,Low,Medium,Afternoon,Tuesday,76
2225,669,736,Low,Low,Afternoon,Friday,48
2226,623,468,High,Low,Morning,Tuesday,73
2227,701,477,High,High,Morning,Thursday,70
2228,433,475,Medium,Medium,Morning,Wednesday,65
2229,518,629,Low,Low,Evening,Thursday,60
2230,444,581,Medium,High,Night,Thursday,64
2231,659,513,Medium,High,Night,Tuesday,58
2232,591,666,Medium,Low,Evening,Wednesday,42
2233,629,703,Medium,Low,Afternoon,Tuesday,42
2234,419,516,High,Low,Evening,Thursday,43
2235,554,514,Medium,High,Evening,Wednesday,49
2236,696,710,High,High,Night,Friday,52
2237,676,752,Medium,Low,Afternoon,Wednesday,54
2238,726,462,Low,High,Evening,Monday,57
2239,401,648,High,High,Afternoon,Tuesday,59
2240,421,511,Low,High,Night,Tuesday,44
2241,621,514,Medium,Low,Night,Tuesday,80
2242,503,441,Low,Medium,Night,Monday,62
2243,412,678,High,Low,Night,Tuesday,59
2244,752,523,High,Medium,Afternoon,Thursday,53
2245,552,460,High,Low,Afternoon,Friday,65
2246,513,633,High,Medium,Afternoon,Monday,48
2247,423,769,Medium,Low,Morning,Wednesday,73
2248,704,547,High,Medium,Night,Wednesday,71
2249,655,596,High,Medium,Afternoon,Tuesday,74
2250,531,797,Medium,High,Afternoon,Wednesday,59
2251,444,636,High,Medium,Afternoon,Monday,60
2252,603,705,Medium,High,Morning,Tuesday,56
2253,660,409,Low,Medium,Morning,Thursday,47
2254,530,767,Low,Medium,Morning,Friday,77
2255,645,775,High,Low,Evening,Monday,56
2256,636,550,Low,Medium,Morning,Thursday,42
2257,449,484,High,Low,Morning,Wednesday,53
2258,460,598,Medium,Low,Morning,Tuesday,79
2259,578,429,Low,Medium,Night,Thursday,70
2260,467,788,High,High,Morning,Thursday,60
2261,736,571,Medium,Medium,Evening,Wednesday,68
2262,514,799,High,Low,Morning,Thursday,69
2263,533,559,Low,Low,Afternoon,Tuesday,49
2264,438,676,Low,Medium,Night,Thursday,79
2265,599,536,Low,High,Morning,Friday,41
2266,495,401,Low,High,Afternoon,Wednesday,49
2267,587,479,Medium,High,Afternoon,Wednesday,50
2268,414,648,High,High,Afternoon,Thursday,56
2269,487,401,Medium,Medium,Morning,Wednesday,51
2270,456,453,Low,Medium,Afternoon,Tuesday,74
2271,413,555,Medium,Low,Morning,Thursday,50
2272,534,716,High,High,Night,Monday,41
